ID,Education,Group_Age,Marital_Status,Income,Income_Class,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,NumOfPurchases,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Accepted_Rate,num_children,total_Mnt,has_children,AcceptedCmp6,Age_Group,Frequency,Monetary,Income_Score,R,F,M,I,RFMI_SCORE,RFMI_score,RFMI_Segment
6673,Middle Education,Adult,Single,23478.0,Lower,0,0,19-03-2013,51,28,6,27,12,17,39,1,3,0,3,8,0,0,6,0,0,0,0,0,59,0,0,129,0,0,Adult,7,129,1,3,1,2,1,3121,3121,High
7441,Middle Education,Adult,Single,71128.0,Upper,1,0,06-10-2012,80,958,159,447,20,0,31,3,2,10,12,7,0,0,24,0,0,0,0,0,51,0,1,1615,1,0,Adult,27,1615,4,1,5,5,4,1554,1554,Low
1071,High Education,Adult,Single,70179.0,Upper,0,1,21-07-2013,10,532,88,168,69,44,133,3,7,3,13,5,0,0,23,0,0,0,0,0,48,0,1,1034,1,0,Adult,26,1034,4,5,5,4,4,5544,5544,High
10061,Middle Education,Old,Married,59462.0,Middle,0,1,05-01-2013,29,724,17,143,0,8,196,2,9,2,12,7,0,0,23,0,0,0,0,0,74,0,1,1088,1,0,Old,25,1088,4,4,5,4,4,4544,4544,High
8775,Middle Education,Adult,Together,38361.0,Middle,1,0,27-12-2013,74,39,0,56,20,8,14,3,3,1,3,7,0,0,7,0,0,0,0,0,55,0,1,137,1,0,Adult,10,137,2,2,2,2,2,2222,2222,Medium
2345,High Education,Young,Together,70038.0,Upper,0,0,25-10-2013,54,587,54,348,71,54,130,1,4,4,8,2,0,0,16,0,0,0,0,0,42,0,0,1244,0,0,Young,17,1244,4,3,3,5,4,3354,3354,High
322,Middle Education,Adult,Together,42554.0,Middle,1,1,12-01-2013,93,29,1,11,0,0,0,2,2,0,3,4,0,0,5,0,0,0,0,0,46,0,2,41,1,0,Adult,7,41,2,1,1,1,2,1112,1112,Low
10897,Middle Education,Adult,Married,67445.0,Middle,0,1,12-08-2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,27,0,0,0,0,0,50,0,1,1174,1,0,Adult,32,1174,4,2,5,4,4,2544,2544,Medium
123,Middle Education,Old,Single,67046.0,Middle,0,1,06-01-2013,92,544,35,133,23,151,107,2,4,5,4,2,0,0,13,0,0,0,0,0,73,0,1,993,1,0,Old,15,993,4,1,3,4,4,1344,1344,Low
6103,Middle Education,Old,Married,42192.0,Middle,0,0,06-09-2013,40,40,15,15,17,6,7,1,2,1,3,4,0,0,6,0,0,0,0,0,76,0,0,100,0,0,Old,7,100,2,3,1,2,2,3122,3122,High
7899,High Education,Old,Married,77610.0,Upper,0,1,29-10-2012,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,15,0,0,0,0,0,72,0,1,1680,1,0,Old,17,1680,5,2,3,5,5,2355,2355,Medium
10500,Middle Education,Young,Married,31761.0,Lower,1,0,05-04-2014,96,19,1,20,16,14,28,2,3,0,4,5,0,0,7,0,0,0,0,0,40,0,1,98,1,0,Young,9,98,1,1,2,2,1,1221,1221,Low
1655,Middle Education,Adult,Together,34350.0,Lower,1,0,19-10-2013,81,16,3,15,2,1,11,1,1,0,3,7,0,0,4,0,0,0,0,0,45,0,1,48,1,0,Adult,5,48,2,1,1,1,2,1112,1112,Low
2406,Middle Education,Old,Together,54591.0,Middle,0,1,05-08-2013,63,376,4,94,12,9,24,3,6,2,8,5,0,0,16,0,0,0,0,0,75,0,1,519,1,0,Old,19,519,3,2,4,3,3,2433,2433,Medium
2712,Middle Education,Old,Married,71866.0,Upper,0,1,25-12-2013,85,184,178,178,103,39,33,1,6,3,10,3,0,0,19,0,0,0,0,0,68,0,1,715,1,0,Old,20,715,5,1,4,4,5,1445,1445,Low
5517,Middle Education,Adult,Married,25293.0,Lower,1,0,15-09-2013,51,15,0,11,0,2,9,1,1,1,2,8,0,0,4,0,0,0,0,0,55,0,1,37,1,0,Adult,5,37,1,3,1,1,1,3111,3111,High
10643,High Education,Young,Single,42000.0,Middle,0,0,10-01-2013,23,124,83,267,85,59,35,2,5,2,11,5,0,0,18,0,0,0,0,1,37,1,0,653,0,1,Young,20,653,2,4,4,4,2,4442,4442,High
2254,Middle Education,Young,Married,69520.0,Upper,0,0,07-07-2013,95,627,120,414,121,80,93,1,9,6,5,5,0,0,20,0,0,0,0,0,41,0,0,1455,0,0,Young,21,1455,4,1,4,5,4,1454,1454,Low
10281,Middle Education,Adult,Single,64713.0,Middle,1,0,07-02-2014,11,180,60,241,13,54,54,2,5,5,7,4,0,0,17,0,0,0,0,1,54,1,1,602,1,1,Adult,19,602,4,5,4,3,4,5434,5434,High
6958,High Education,Adult,Married,27889.0,Lower,1,0,05-07-2013,42,14,0,4,0,0,8,1,1,1,2,6,0,0,4,0,0,0,0,0,47,0,1,26,1,0,Adult,5,26,1,3,1,1,1,3111,3111,High
954,Low Education,Old,Single,22123.0,Lower,0,0,27-03-2014,77,3,3,24,34,7,31,1,2,1,3,5,0,0,6,0,0,0,0,0,64,0,0,102,0,0,Old,7,102,1,2,1,2,1,2121,2121,Medium
4643,Middle Education,Adult,Married,27803.0,Lower,1,0,26-08-2012,40,8,26,46,38,9,49,2,3,0,4,8,0,0,7,0,0,0,0,0,51,0,1,176,1,0,Adult,9,176,1,3,2,2,1,3221,3221,High
6497,Middle Education,Old,Married,51651.0,Middle,0,1,07-11-2012,32,293,6,23,13,6,92,4,6,2,5,8,0,0,13,0,0,0,0,0,64,0,1,433,1,0,Old,17,433,3,4,3,3,3,4333,4333,High
5396,Middle Education,Young,Married,68487.0,Upper,0,0,13-01-2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,29,0,0,0,0,0,36,0,0,1366,0,0,Young,30,1366,4,3,5,5,4,3554,3554,High
1052,Middle Education,Adult,Married,56796.0,Middle,0,1,16-02-2013,24,656,38,161,62,47,37,3,8,9,7,7,0,0,24,0,0,0,0,0,55,0,1,1001,1,0,Adult,27,1001,3,4,5,4,3,4543,4543,High
2802,Low Education,Young,Married,87000.0,Upper,0,0,15-12-2012,61,196,25,607,67,17,49,1,4,6,7,2,0,0,17,0,0,0,0,0,32,0,0,961,0,0,Young,18,961,5,2,4,4,5,2445,2445,Medium
6343,Middle Education,Old,Married,79823.0,Upper,0,1,31-03-2014,6,835,73,380,114,73,43,1,6,9,7,2,0,1,22,0,0,0,0,0,65,1,1,1518,1,0,Old,23,1518,5,5,5,5,5,5555,5555,High
6507,Middle Education,Young,Single,30828.0,Lower,1,0,04-10-2013,16,16,11,15,2,0,12,2,1,1,4,3,0,0,6,0,0,0,0,0,44,0,1,56,1,0,Young,8,56,1,5,2,1,1,5211,5211,High
7901,High Education,Adult,Married,34109.0,Lower,0,1,06-11-2013,39,9,1,5,2,1,4,1,0,0,3,4,0,0,3,0,0,0,0,0,53,0,1,22,1,0,Adult,4,22,2,4,1,1,2,4112,4112,High
4865,High Education,Adult,Single,53367.0,Middle,1,1,31-08-2013,2,229,7,140,10,3,11,7,5,1,8,7,0,0,14,0,0,0,0,1,50,1,2,400,1,1,Adult,21,400,3,5,4,3,3,5433,5433,High
2686,Low Education,Adult,Together,22390.0,Lower,0,0,21-10-2013,49,0,1,4,15,1,5,1,1,0,2,7,0,0,3,0,0,0,0,0,55,0,0,26,0,0,Adult,4,26,1,3,1,1,1,3111,3111,High
3107,Middle Education,Adult,Together,71322.0,Upper,0,1,02-05-2014,31,121,24,124,24,15,42,1,4,1,7,2,0,0,12,0,0,0,0,0,48,0,1,350,1,0,Adult,13,350,4,4,3,3,4,4334,4334,High
1146,High Education,Old,Together,49912.0,Middle,0,1,07-09-2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,22,0,0,0,0,1,75,2,1,874,1,1,Old,26,874,3,5,5,4,3,5543,5543,High
11031,High Education,Old,Married,48699.0,Middle,1,1,21-05-2013,90,26,1,10,2,0,1,1,1,0,3,5,0,0,4,0,0,0,0,0,74,0,2,40,1,0,Old,5,40,3,1,1,1,3,1113,1113,Low
7428,Middle Education,Adult,Together,80144.0,Upper,0,0,30-09-2013,47,240,132,445,250,192,108,1,3,7,8,1,0,0,18,0,0,0,0,0,49,0,0,1367,0,0,Adult,19,1367,5,3,4,5,5,3455,3455,High
975,Middle Education,Old,Single,54252.0,Middle,1,1,28-05-2013,25,178,4,26,8,4,44,5,4,1,5,6,0,0,10,0,0,0,0,0,68,0,2,264,1,0,Old,15,264,3,4,3,3,3,4333,4333,High
1103,High Education,Adult,Married,81929.0,Upper,1,0,29-09-2012,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,18,1,0,0,0,1,48,3,1,2053,1,1,Adult,20,2053,5,2,4,5,5,2455,2455,Medium
3422,Middle Education,Adult,Married,76068.0,Upper,0,1,29-11-2012,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,9,0,0,1,0,0,49,2,1,1376,1,0,Adult,10,1376,5,2,2,5,5,2255,2255,Medium
1055,High Education,Adult,Married,53204.0,Middle,1,1,20-03-2014,40,29,0,8,2,0,6,1,1,0,3,4,0,0,4,0,0,0,0,0,48,0,2,45,1,0,Adult,5,45,3,3,1,1,3,3113,3113,High
6544,High Education,Old,Together,67911.0,Middle,0,1,22-05-2014,63,529,0,356,63,28,0,3,6,7,11,3,0,0,24,0,0,0,0,0,75,0,1,976,1,0,Old,27,976,4,2,5,4,4,2544,2544,Medium
1241,Low Education,Young,Married,14796.0,Lower,1,0,17-09-2012,1,13,3,8,7,4,16,2,1,0,3,9,0,0,4,0,0,0,0,1,40,1,1,51,1,1,Young,6,51,1,5,1,1,1,5111,5111,High
2909,High Education,Adult,Married,78128.0,Upper,0,1,19-02-2014,89,934,24,230,16,24,36,2,8,4,6,3,0,1,18,1,0,0,0,0,50,2,1,1264,1,0,Adult,20,1264,5,1,4,5,5,1455,1455,Low
5802,Low Education,Adult,Married,14188.0,Lower,0,0,28-02-2013,40,2,7,11,16,12,27,1,2,0,4,6,0,0,6,0,0,0,0,0,52,0,0,75,0,0,Adult,7,75,1,3,1,2,1,3121,3121,High
1407,Low Education,Young,Married,20425.0,Lower,1,0,29-10-2012,5,4,12,5,3,16,17,2,2,0,3,7,0,0,5,0,0,0,0,0,38,0,1,57,1,0,Young,7,57,1,5,1,2,1,5121,5121,High
6183,High Education,Old,Married,58646.0,Middle,0,1,10-06-2013,3,62,1,44,6,5,22,1,2,1,4,4,0,0,7,0,0,0,0,0,62,0,1,140,1,0,Old,8,140,4,5,2,2,4,5224,5224,High
340,Middle Education,Adult,Single,72967.0,Upper,0,1,15-12-2012,1,158,35,179,0,0,125,2,7,2,8,5,1,0,17,0,0,0,0,1,54,2,1,497,1,1,Adult,19,497,5,5,4,3,5,5435,5435,High
5991,High Education,Old,Married,48150.0,Middle,0,1,08-06-2013,24,173,2,39,3,2,47,3,5,1,4,7,0,0,10,0,0,0,0,0,75,0,1,266,1,0,Old,13,266,3,4,3,3,3,4333,4333,High
3104,Middle Education,Old,Single,82332.0,Upper,0,0,17-09-2012,89,830,59,968,51,79,19,1,5,3,12,2,0,0,20,1,0,0,0,1,63,2,0,2006,0,1,Old,21,2006,5,1,4,5,5,1455,1455,Low
9729,Middle Education,Old,Single,58275.0,Middle,1,1,02-06-2013,48,189,10,253,56,43,64,6,8,2,7,7,0,0,17,0,0,0,0,0,69,0,2,615,1,0,Old,23,615,3,3,5,3,3,3533,3533,High
1008,High Education,Young,Together,44953.0,Middle,0,0,21-12-2012,31,728,17,133,11,8,124,1,7,3,13,6,1,0,23,0,0,0,0,0,43,1,0,1021,0,0,Young,24,1021,3,4,5,4,3,4543,4543,High
11091,Middle Education,Old,Together,34587.0,Lower,1,1,16-05-2014,68,7,2,9,2,0,2,2,1,0,3,4,0,0,4,0,0,0,0,0,71,0,2,22,1,0,Old,6,22,2,2,1,1,2,2112,2112,Medium
3969,High Education,Adult,Together,43018.0,Middle,0,1,01-11-2013,46,35,4,17,7,6,64,1,2,2,2,5,0,0,6,0,0,0,0,0,50,0,1,133,1,0,Adult,7,133,2,3,1,2,2,3122,3122,High
1916,High Education,Old,Married,45736.0,Middle,0,1,24-07-2013,92,188,3,180,20,3,43,5,7,1,6,7,0,0,14,0,0,0,0,0,70,0,1,437,1,0,Old,19,437,3,1,4,3,3,1433,1433,Low
9907,High Education,Adult,Together,66476.0,Middle,0,1,04-12-2013,80,742,28,152,25,9,57,2,6,8,10,4,0,0,24,0,0,0,0,0,55,0,1,1013,1,0,Adult,26,1013,4,1,5,4,4,1544,1544,Low
87,Low Education,Young,Married,27733.0,Lower,1,0,26-08-2013,16,0,7,5,26,2,17,2,2,0,3,7,0,0,5,0,0,0,0,0,43,0,1,57,1,0,Young,7,57,1,5,1,2,1,5121,5121,High
8659,High Education,Old,Together,69805.0,Upper,0,1,21-01-2014,50,750,71,174,13,10,20,2,6,8,11,2,0,0,25,0,0,0,0,0,72,0,1,1038,1,0,Old,27,1038,4,3,5,4,4,3544,3544,High
6262,High Education,Old,Single,72217.0,Upper,0,0,10-04-2013,93,816,42,450,55,56,154,1,3,10,8,2,0,0,21,0,0,0,0,0,62,0,0,1573,0,0,Old,22,1573,5,1,4,5,5,1455,1455,Low
6147,Middle Education,Adult,Single,25818.0,Lower,1,0,18-10-2012,51,5,2,8,2,2,9,1,0,1,2,7,0,0,3,0,0,0,0,0,53,0,1,28,1,0,Adult,4,28,1,3,1,1,1,3111,3111,High
8832,High Education,Adult,Together,37509.0,Middle,1,0,12-09-2012,24,37,5,56,12,8,5,2,3,0,4,7,0,0,7,0,0,0,0,0,48,0,1,123,1,0,Adult,9,123,2,4,2,2,2,4222,4222,High
10067,Low Education,Adult,Together,25176.0,Lower,1,1,10-08-2013,79,4,0,4,0,0,5,1,1,0,2,7,0,0,3,0,0,0,0,0,48,0,2,13,1,0,Adult,4,13,1,2,1,1,1,2111,2111,Medium
7532,Middle Education,Young,Married,43586.0,Middle,0,1,30-08-2012,26,99,2,11,4,0,16,3,3,0,4,8,0,0,7,0,0,0,0,0,44,0,1,132,1,0,Young,10,132,2,4,2,2,2,4222,4222,High
4915,Low Education,Old,Married,53230.0,Middle,0,1,03-08-2012,86,176,72,98,136,21,229,4,5,2,12,5,0,0,19,0,0,0,0,0,68,0,1,732,1,0,Old,23,732,3,1,5,4,3,1543,1543,Low
2115,Middle Education,Old,Together,50116.0,Middle,1,1,20-06-2014,68,54,0,10,0,0,2,2,1,0,4,5,0,1,5,0,0,0,0,0,67,1,2,66,1,0,Old,7,66,3,2,1,2,3,2123,2123,Medium
2088,Middle Education,Adult,Together,84906.0,Upper,0,0,04-10-2013,98,997,15,414,99,30,76,1,5,6,12,2,0,1,23,1,0,1,0,0,52,3,0,1631,0,0,Adult,24,1631,5,1,5,5,5,1555,1555,Low
2493,Middle Education,Adult,Married,61286.0,Middle,0,1,02-08-2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,16,0,0,0,0,0,58,0,1,608,1,0,Adult,18,608,4,4,4,3,4,4434,4434,High
6292,High Education,Young,Married,82333.0,Upper,0,0,30-03-2013,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,17,1,0,0,0,1,38,2,0,1822,0,1,Young,18,1822,5,2,4,5,5,2455,2455,Medium
1631,High Education,Adult,Together,65220.0,Middle,0,0,03-09-2012,3,890,63,292,0,25,12,4,8,4,7,6,0,0,19,0,0,0,0,1,59,1,0,1282,0,1,Adult,23,1282,4,5,5,5,4,5554,5554,High
10104,Middle Education,Adult,Together,33590.0,Lower,2,1,03-11-2013,65,4,0,2,0,0,2,1,1,0,2,7,0,0,3,0,0,0,0,0,50,0,3,8,1,0,Adult,4,8,2,2,1,1,2,2112,2112,Medium
3006,Middle Education,Adult,Single,30992.0,Lower,1,0,22-04-2013,83,17,0,14,7,3,2,1,1,0,3,7,0,0,4,0,0,0,0,0,48,0,1,43,1,0,Adult,5,43,1,1,1,1,1,1111,1111,Low
3919,High Education,Adult,Single,72309.0,Upper,0,0,11-03-2013,64,960,0,883,50,38,0,1,5,6,8,3,0,0,19,0,1,0,0,1,48,2,0,1931,0,1,Adult,20,1931,5,2,4,5,5,2455,2455,Medium
642,Low Education,Young,Married,16005.0,Lower,1,0,14-08-2012,69,1,3,2,20,30,47,3,2,1,2,8,0,0,5,0,0,0,0,0,44,0,1,103,1,0,Young,8,103,1,2,2,2,1,2221,2221,Medium
10127,Middle Education,Adult,Married,58692.0,Middle,0,1,06-04-2014,21,301,11,61,4,7,11,1,8,2,4,7,0,0,14,0,0,0,0,0,59,0,1,395,1,0,Adult,15,395,4,4,3,3,4,4334,4334,High
271,Middle Education,Adult,Single,40590.0,Middle,1,1,02-10-2013,30,154,0,50,6,11,37,5,3,4,3,6,1,0,10,0,0,0,0,0,55,1,2,258,1,0,Adult,15,258,2,4,3,3,2,4332,4332,High
4973,Middle Education,Adult,Single,20587.0,Lower,1,0,11-05-2014,39,2,3,6,4,1,9,1,1,1,2,7,0,0,4,0,0,0,0,0,54,0,1,25,1,0,Adult,5,25,1,4,1,1,1,4111,4111,High
2948,High Education,Old,Single,62637.0,Middle,0,1,01-03-2014,76,104,12,48,4,12,5,1,2,2,5,2,0,0,9,0,0,0,0,0,70,0,1,185,1,0,Old,10,185,4,2,2,2,4,2224,2224,Medium
2715,High Education,Adult,Single,29435.0,Lower,1,1,06-08-2012,11,70,3,37,4,2,64,4,3,2,2,9,0,0,7,0,0,0,0,1,58,1,2,180,1,1,Adult,11,180,1,5,2,2,1,5221,5221,High
10432,Middle Education,Adult,Single,19346.0,Lower,1,0,30-01-2014,26,2,0,9,3,6,2,1,1,0,3,8,0,0,4,0,0,0,0,0,50,0,1,22,1,0,Adult,5,22,1,4,1,1,1,4111,4111,High
9216,Middle Education,Adult,Married,35788.0,Middle,1,1,23-01-2014,34,23,2,11,3,1,4,2,2,0,3,6,0,0,5,0,0,0,0,0,53,0,2,44,1,0,Adult,7,44,2,4,1,1,2,4112,4112,High
7124,Middle Education,Adult,Single,36997.0,Middle,1,1,01-02-2013,72,43,4,12,8,0,27,5,2,1,4,5,0,0,7,0,0,0,0,0,56,0,2,94,1,0,Adult,12,94,2,2,2,2,2,2222,2222,Medium
9727,Middle Education,Old,Married,23539.0,Lower,0,0,28-02-2014,13,4,24,11,16,1,25,1,2,0,4,6,0,0,6,0,0,0,0,0,67,0,0,81,0,0,Old,7,81,1,5,1,2,1,5121,5121,High
5136,Middle Education,Adult,Single,65333.0,Middle,0,1,17-01-2014,58,654,7,92,0,15,30,7,9,4,8,6,0,1,21,1,0,0,0,0,51,2,1,798,1,0,Adult,28,798,4,3,5,4,4,3544,3544,High
9790,Middle Education,Old,Single,78499.0,Upper,0,0,23-11-2013,12,912,72,170,47,36,97,1,11,3,4,4,0,0,18,1,0,0,0,1,67,2,0,1334,0,1,Old,19,1334,5,5,4,5,5,5455,5455,High
1818,High Education,Adult,Together,29732.0,Lower,1,0,25-03-2014,23,25,0,8,0,1,4,1,2,0,2,9,0,0,4,0,0,0,0,0,53,0,1,38,1,0,Adult,5,38,1,4,1,1,1,4111,4111,High
1100,High Education,Old,Together,41275.0,Middle,1,2,24-03-2014,33,24,4,22,0,2,9,4,3,1,3,5,0,0,7,0,0,0,0,0,64,0,3,61,1,0,Old,11,61,2,4,2,2,2,4222,4222,High
7873,High Education,Adult,Together,63516.0,Middle,1,1,06-07-2013,30,141,11,114,15,14,5,4,4,1,7,5,0,0,12,0,0,0,0,0,51,0,2,300,1,0,Adult,16,300,4,4,3,3,4,4334,4334,High
10609,High Education,Old,Married,42769.0,Middle,0,1,12-10-2013,15,71,0,13,3,1,0,2,1,1,4,4,0,0,6,0,0,0,0,0,62,0,1,88,1,0,Old,8,88,2,5,2,2,2,5222,5222,High
6950,High Education,Old,Married,49572.0,Middle,1,1,15-12-2013,25,35,1,16,0,1,1,2,2,0,3,7,0,0,5,0,0,0,0,0,66,0,2,54,1,0,Old,7,54,3,4,1,1,3,4113,4113,High
7233,Middle Education,Adult,Married,69209.0,Upper,0,0,17-09-2012,4,496,32,849,229,48,128,2,5,3,6,4,0,0,14,0,1,0,0,0,52,1,0,1782,0,0,Adult,16,1782,4,5,3,5,4,5354,5354,High
9481,Middle Education,Adult,Married,17148.0,Lower,1,0,28-01-2014,80,9,9,11,13,10,16,4,3,1,3,8,0,0,7,0,0,0,0,0,48,0,1,68,1,0,Adult,11,68,1,1,2,2,1,1221,1221,Low
7699,Middle Education,Adult,Single,40590.0,Middle,1,1,02-10-2013,30,154,0,50,6,11,37,5,3,4,3,6,1,0,10,0,0,0,0,0,55,1,2,258,1,0,Adult,15,258,2,4,3,3,2,4332,4332,High
2711,High Education,Adult,Together,30560.0,Lower,1,0,27-06-2013,6,9,1,5,4,5,7,1,1,0,3,7,0,0,4,0,0,0,0,0,48,0,1,31,1,0,Adult,5,31,1,5,1,1,1,5111,5111,High
8933,Low Education,Young,Married,32146.0,Lower,1,0,12-05-2014,16,26,3,23,4,7,3,2,2,0,4,6,0,0,6,0,0,0,0,0,41,0,1,66,1,0,Young,8,66,1,5,2,2,1,5221,5221,High
8726,Low Education,Adult,Single,41713.0,Middle,1,1,29-04-2014,57,77,8,44,10,10,25,5,3,1,4,6,0,0,8,0,0,0,0,0,60,0,2,174,1,0,Adult,13,174,2,3,3,2,2,3322,3322,High
1515,High Education,Adult,Together,34176.0,Lower,0,1,22-01-2014,9,11,2,7,4,2,2,1,1,0,3,3,0,0,4,0,0,0,0,0,49,0,1,28,1,0,Adult,5,28,2,5,1,1,2,5112,5112,High
5186,High Education,Old,Married,58482.0,Middle,0,1,12-03-2014,59,576,7,115,19,7,7,2,7,4,9,6,0,1,20,0,0,0,0,0,69,1,1,731,1,0,Old,22,731,4,2,4,4,4,2444,2444,Medium
10157,Middle Education,Adult,Single,59686.0,Middle,0,1,25-01-2014,78,89,15,89,34,42,5,1,4,1,6,4,0,0,11,0,0,0,0,0,59,0,1,274,1,0,Adult,12,274,4,2,2,3,4,2234,2234,Medium
5667,High Education,Adult,Married,60896.0,Middle,0,1,11-10-2012,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,23,0,0,0,0,1,60,1,1,1701,1,1,Adult,26,1701,4,1,5,5,4,1554,1554,Low
902,Middle Education,Young,Together,62994.0,Middle,1,0,04-03-2014,74,224,12,48,4,12,12,1,6,2,4,6,0,0,12,0,0,0,0,0,44,0,1,312,1,0,Young,13,312,4,2,3,3,4,2334,2334,Medium
977,Middle Education,Old,Together,47320.0,Middle,0,1,01-08-2013,10,200,19,111,50,15,19,6,5,1,8,6,0,0,14,0,0,0,0,0,67,0,1,414,1,0,Old,20,414,3,5,4,3,3,5433,5433,High
7313,Low Education,Old,Single,74859.0,Upper,0,0,03-06-2013,63,570,73,614,133,102,73,1,6,5,11,3,0,0,22,0,1,0,0,0,75,1,0,1565,0,0,Old,23,1565,5,2,5,5,5,2555,2555,Medium
7600,Low Education,Young,Single,15253.0,Lower,1,0,28-10-2013,13,1,3,3,8,1,13,2,1,0,3,7,0,0,4,0,0,0,0,0,32,0,1,29,1,0,Young,6,29,1,5,1,1,1,5111,5111,High
9706,High Education,Adult,Single,31560.0,Lower,1,0,24-06-2013,98,62,1,20,4,0,7,2,2,1,3,8,0,0,6,0,0,0,0,0,50,0,1,94,1,0,Adult,8,94,1,1,2,2,1,1221,1221,Low
2429,Middle Education,Old,Single,72071.0,Upper,0,1,14-02-2013,4,531,69,300,150,138,150,3,5,4,8,2,0,0,17,0,0,0,0,0,70,0,1,1338,1,0,Old,20,1338,5,5,4,5,5,5455,5455,High
3520,High Education,Young,Single,91172.0,Upper,0,0,27-03-2013,94,162,28,818,0,28,56,0,4,3,7,3,1,0,14,1,1,1,0,1,34,5,0,1092,0,1,Young,14,1092,5,1,3,4,5,1345,1345,Low
10394,Middle Education,Young,Married,90000.0,Upper,0,0,23-12-2013,91,675,144,133,94,192,241,1,4,8,5,1,1,0,17,1,1,0,0,0,40,3,0,1479,0,0,Young,18,1479,5,1,4,5,5,1455,1455,Low
4548,Middle Education,Young,Single,41967.0,Middle,1,1,23-11-2013,66,23,4,10,0,2,15,1,1,0,3,4,0,0,4,0,0,0,0,0,43,0,2,54,1,0,Young,5,54,2,2,1,1,2,2112,2112,Medium
9362,Middle Education,Adult,Single,69263.0,Upper,0,1,05-03-2014,14,492,5,32,13,5,21,1,9,1,7,6,0,1,17,0,0,0,0,0,59,1,1,568,1,0,Adult,18,568,4,5,4,3,4,5434,5434,High
3968,Low Education,Adult,Single,65706.0,Middle,0,0,28-06-2013,77,918,10,129,13,0,129,1,11,3,12,7,0,1,26,1,0,1,0,1,54,4,0,1199,0,1,Adult,27,1199,4,2,5,5,4,2554,2554,Medium
4084,Middle Education,Adult,Together,60934.0,Middle,0,1,17-01-2014,41,224,155,155,192,93,54,2,6,4,11,4,0,0,21,0,0,0,0,0,49,0,1,873,1,0,Adult,23,873,4,3,5,4,4,3544,3544,High
6721,Middle Education,Old,Married,71965.0,Upper,0,1,29-07-2013,21,572,19,286,50,38,248,3,6,3,5,3,0,0,14,0,0,0,0,0,73,0,1,1213,1,0,Old,17,1213,5,4,3,5,5,4355,4355,High
2829,Middle Education,Old,Married,65210.0,Middle,0,1,10-03-2014,25,626,0,70,0,7,28,2,9,3,8,6,0,1,20,0,1,0,0,0,69,2,1,731,1,0,Old,22,731,4,4,4,4,4,4444,4444,High
1772,High Education,Adult,Married,79174.0,Upper,0,0,11-01-2013,2,1074,37,518,193,92,129,1,5,6,7,2,0,0,18,1,1,0,0,1,49,3,0,2043,0,1,Adult,19,2043,5,5,4,5,5,5455,5455,High
1544,High Education,Adult,Single,81380.0,Upper,0,0,22-12-2012,51,741,68,689,224,68,103,1,4,2,10,2,0,0,16,0,0,0,0,0,57,0,0,1893,0,0,Adult,17,1893,5,3,3,5,5,3355,3355,High
4377,Middle Education,Adult,Married,52914.0,Middle,0,1,07-01-2013,32,254,10,44,30,10,227,2,7,3,3,7,1,0,13,0,0,0,0,0,53,1,1,575,1,0,Adult,15,575,3,4,3,3,3,4333,4333,High
4541,Middle Education,Old,Together,38946.0,Middle,0,1,24-10-2013,84,116,6,82,6,6,41,2,3,1,6,5,0,0,10,0,0,0,0,0,69,0,1,257,1,0,Old,12,257,2,1,2,3,2,1232,1232,Low
1321,Middle Education,Adult,Married,26067.0,Lower,1,0,04-11-2013,49,22,2,18,0,2,12,3,3,0,3,8,0,0,6,0,0,0,0,0,50,0,1,56,1,0,Adult,9,56,1,3,2,1,1,3211,3211,High
8858,High Education,Adult,Married,44325.0,Middle,0,1,07-03-2013,69,516,0,21,0,0,5,4,8,2,7,8,0,1,17,0,0,0,0,0,52,1,1,542,1,0,Adult,21,542,2,2,4,3,2,2432,2432,Medium
3266,Middle Education,Adult,Married,42523.0,Middle,0,0,23-04-2014,96,14,36,11,3,26,35,1,1,1,4,2,0,0,6,0,0,0,0,0,60,0,0,125,0,0,Adult,7,125,2,1,1,2,2,1122,1122,Low
11187,Low Education,Adult,Single,26487.0,Lower,1,0,20-05-2013,23,2,8,10,12,14,23,3,2,1,3,5,0,0,6,0,0,0,0,0,46,0,1,69,1,0,Adult,9,69,1,4,2,2,1,4221,4221,High
8207,Low Education,Old,Married,53233.0,Middle,0,1,18-03-2014,18,28,0,9,3,0,0,1,1,0,3,4,0,0,4,0,0,0,0,0,67,0,1,40,1,0,Old,5,40,3,5,1,1,3,5113,5113,High
